Date,zone,centre,Price
06-02-08,4,ERNAKULAM,18
06-02-08,2,BHOPAL,12
06-02-08,2,INDORE,11
06-02-08,2,MUMBAI,16.5
06-02-08,3,SHILLONG,14.85
06-02-08,3,AIZAWL,16
06-02-08,1,AMRITSAR,14
06-02-08,2,JODHPUR,23
06-02-08,4,CHENNAI,15
06-02-08,1,LUCKNOW,11
06-02-08,1,KANPUR,11
06-02-08,3,KOLKATA,14
06-02-08,1,CHANDIGARH,15
06-02-08,3,AGARTALA,15
06-02-08,3,GUWAHATI,13
06-02-08,2,RAJKOT,14
06-02-08,2,PANAJI,12
06-02-08,1,MANDI,18
06-02-08,2,NAGPUR,15.5
06-02-08,4,MADURAI,13
06-02-08,4,PONDICHERRY,15
06-02-08,4,BANGALORE,12
06-02-08,1,LUDHIANA,15
13-02-08,1,DELHI,17.5
13-02-08,2,JODHPUR,21
13-02-08,1,HISAR,14
13-02-08,4,THIRUVANANTHAPURAM,18
13-02-08,4,ERNAKULAM,20
13-02-08,3,SHILLONG,14.85
13-02-08,4,HYDERABAD,11
13-02-08,4,VIJAYAWADA,10
13-02-08,3,GUWAHATI,13
13-02-08,4,BANGALORE,12
13-02-08,3,PATNA,14.5
13-02-08,2,AHMEDABAD,14.5
13-02-08,2,RAJKOT,14
13-02-08,2,PANAJI,12
13-02-08,1,SHIMLA,16
13-02-08,1,MANDI,18
13-02-08,1,SRINAGAR,NA
13-02-08,1,JAMMU,18
13-02-08,2,BHOPAL,12
13-02-08,2,INDORE,11
13-02-08,2,NAGPUR,15.5
13-02-08,3,AIZAWL,16
13-02-08,3,CUTTACK,13
13-02-08,2,JAIPUR,16
13-02-08,4,CHENNAI,15
13-02-08,4,MADURAI,13
13-02-08,1,LUCKNOW,11
13-02-08,1,KANPUR,11
13-02-08,3,KOLKATA,14
13-02-08,1,CHANDIGARH,15
13-02-08,4,PONDICHERRY,15
13-02-08,1,AMRITSAR,14
13-02-08,1,LUDHIANA,15
13-02-08,2,MUMBAI,16.5
13-02-08,1,KARNAL,13
13-02-08,3,AGARTALA,15
13-02-08,3,BHUBANESHWAR,12
20-02-08,2,JAIPUR,16
20-02-08,2,JODHPUR,23
20-02-08,1,DELHI,18
20-02-08,3,AIZAWL,18
20-02-08,2,PANAJI,15
20-02-08,1,KANPUR,13
20-02-08,1,LUCKNOW,13
20-02-08,3,PATNA,14.5
20-02-08,2,AHMEDABAD,14.5
20-02-08,2,RAJKOT,14
20-02-08,4,CHENNAI,16
20-02-08,2,MUMBAI,16
20-02-08,2,NAGPUR,15.5
20-02-08,1,HISAR,14
20-02-08,1,KARNAL,13
20-02-08,4,BANGALORE,12
20-02-08,3,CUTTACK,13
20-02-08,3,BHUBANESHWAR,12
20-02-08,4,HYDERABAD,11
20-02-08,4,VIJAYAWADA,10
20-02-08,3,GUWAHATI,13
20-02-08,1,SHIMLA,16
20-02-08,1,MANDI,18
20-02-08,1,SRINAGAR,NA
20-02-08,1,JAMMU,18
20-02-08,4,THIRUVANANTHAPURAM,18
20-02-08,4,ERNAKULAM,20
20-02-08,2,BHOPAL,12
20-02-08,2,INDORE,11
20-02-08,3,SHILLONG,14.85
20-02-08,1,AMRITSAR,14
20-02-08,1,LUDHIANA,15
20-02-08,4,MADURAI,13
20-02-08,3,KOLKATA,14
20-02-08,1,CHANDIGARH,15
20-02-08,4,PONDICHERRY,15
20-02-08,3,AGARTALA,15
27-02-08,1,DELHI,18
27-02-08,2,MUMBAI,16
27-02-08,4,CHENNAI,16
27-02-08,1,LUCKNOW,13
27-02-08,1,HISAR,14
27-02-08,1,KARNAL,13
27-02-08,3,CUTTACK,13
27-02-08,3,BHUBANESHWAR,12
27-02-08,3,AGARTALA,15
27-02-08,2,JODHPUR,24
27-02-08,4,HYDERABAD,11
27-02-08,4,VIJAYAWADA,10
27-02-08,3,GUWAHATI,13
27-02-08,3,PATNA,14.5
27-02-08,2,AHMEDABAD,14.5
27-02-08,2,RAJKOT,14
27-02-08,2,PANAJI,15
27-02-08,1,SHIMLA,16
27-02-08,1,MANDI,18
27-02-08,1,SRINAGAR,NA
27-02-08,1,JAMMU,18
27-02-08,4,BANGALORE,12
27-02-08,4,THIRUVANANTHAPURAM,18
27-02-08,4,ERNAKULAM,20
27-02-08,2,BHOPAL,12
27-02-08,2,INDORE,11
27-02-08,2,NAGPUR,15.5
27-02-08,3,SHILLONG,14.85
27-02-08,3,AIZAWL,18
27-02-08,1,AMRITSAR,14
27-02-08,1,LUDHIANA,15
27-02-08,2,JAIPUR,16
27-02-08,4,MADURAI,13
27-02-08,1,KANPUR,13
27-02-08,3,KOLKATA,14
27-02-08,1,CHANDIGARH,15
27-02-08,4,PONDICHERRY,15
05-03-08,1,DELHI,18
05-03-08,2,MUMBAI,16
05-03-08,2,NAGPUR,15.5
05-03-08,3,AIZAWL,18
05-03-08,1,KANPUR,13
05-03-08,1,LUCKNOW,13
05-03-08,1,MANDI,18
05-03-08,1,SHIMLA,20
05-03-08,1,HISAR,15
05-03-08,1,KARNAL,13.5
05-03-08,4,HYDERABAD,11
05-03-08,4,VIJAYAWADA,10
05-03-08,3,GUWAHATI,13
05-03-08,3,PATNA,14.5
05-03-08,2,AHMEDABAD,14.5
05-03-08,2,RAJKOT,14
05-03-08,2,PANAJI,15
05-03-08,1,SRINAGAR,NA
05-03-08,1,JAMMU,18
05-03-08,4,BANGALORE,12
05-03-08,4,THIRUVANANTHAPURAM,18
05-03-08,4,ERNAKULAM,20
05-03-08,2,BHOPAL,12
05-03-08,2,INDORE,11
05-03-08,3,SHILLONG,14.85
05-03-08,3,BHUBANESHWAR,12
05-03-08,3,CUTTACK,13
05-03-08,1,AMRITSAR,14
05-03-08,1,LUDHIANA,15
05-03-08,2,JAIPUR,16
05-03-08,2,JODHPUR,24
05-03-08,4,CHENNAI,16
05-03-08,4,MADURAI,13
05-03-08,3,KOLKATA,14
05-03-08,1,CHANDIGARH,15
05-03-08,4,PONDICHERRY,15
05-03-08,3,AGARTALA,15
12-03-08,1,DELHI,18
12-03-08,2,JAIPUR,16
12-03-08,1,HISAR,15
12-03-08,1,KARNAL,13.5
12-03-08,2,MUMBAI,16
12-03-08,1,KANPUR,13
12-03-08,1,LUCKNOW,13
12-03-08,3,GUWAHATI,14
12-03-08,2,NAGPUR,15.5
12-03-08,3,AGARTALA,15
12-03-08,4,BANGALORE,12
12-03-08,3,CUTTACK,13
12-03-08,3,BHUBANESHWAR,12
12-03-08,4,PONDICHERRY,15
12-03-08,4,HYDERABAD,11
12-03-08,4,VIJAYAWADA,10
12-03-08,3,PATNA,14.5
12-03-08,2,AHMEDABAD,14.5
12-03-08,2,RAJKOT,14
12-03-08,2,PANAJI,15
12-03-08,1,SHIMLA,20
12-03-08,1,MANDI,18
12-03-08,1,SRINAGAR,NA
12-03-08,1,JAMMU,18
12-03-08,4,THIRUVANANTHAPURAM,18
12-03-08,4,ERNAKULAM,20
12-03-08,2,BHOPAL,12
12-03-08,2,INDORE,11
12-03-08,3,SHILLONG,15.5
12-03-08,3,AIZAWL,18
12-03-08,1,AMRITSAR,14
12-03-08,1,LUDHIANA,15
12-03-08,2,JODHPUR,24
12-03-08,4,CHENNAI,16
12-03-08,4,MADURAI,13
12-03-08,3,KOLKATA,14
12-03-08,1,CHANDIGARH,15
19-03-08,1,DELHI,18
19-03-08,3,BHUBANESHWAR,12
19-03-08,4,BANGALORE,12
19-03-08,3,AGARTALA,15
19-03-08,1,LUCKNOW,13
19-03-08,4,CHENNAI,16
19-03-08,1,SHIMLA,20
19-03-08,2,JAIPUR,16
19-03-08,1,HISAR,15
19-03-08,1,KARNAL,13.5
19-03-08,4,HYDERABAD,11
19-03-08,4,VIJAYAWADA,10
19-03-08,3,GUWAHATI,14
19-03-08,3,PATNA,14.5
19-03-08,2,AHMEDABAD,14.5
19-03-08,2,RAJKOT,14
19-03-08,2,PANAJI,15
19-03-08,1,MANDI,18
19-03-08,1,SRINAGAR,NA
19-03-08,1,JAMMU,18
19-03-08,4,THIRUVANANTHAPURAM,18
19-03-08,4,ERNAKULAM,20
19-03-08,2,BHOPAL,12
19-03-08,2,INDORE,11
19-03-08,2,MUMBAI,16
19-03-08,2,NAGPUR,15.5
19-03-08,3,SHILLONG,15.5
19-03-08,3,AIZAWL,18
19-03-08,3,CUTTACK,13
19-03-08,1,AMRITSAR,14
19-03-08,1,LUDHIANA,15
19-03-08,2,JODHPUR,24
19-03-08,4,MADURAI,13
19-03-08,1,KANPUR,13
19-03-08,3,KOLKATA,14
19-03-08,1,CHANDIGARH,15
19-03-08,4,PONDICHERRY,15
26-03-08,1,DELHI,18
26-03-08,4,BANGALORE,12
26-03-08,3,BHUBANESHWAR,12
26-03-08,3,PATNA,14
26-03-08,2,MUMBAI,16
26-03-08,2,NAGPUR,15.5
26-03-08,4,CHENNAI,16
26-03-08,1,KANPUR,13
26-03-08,1,LUCKNOW,13
26-03-08,1,HISAR,15
26-03-08,1,KARNAL,13.5
26-03-08,4,HYDERABAD,13
26-03-08,4,VIJAYAWADA,10
26-03-08,3,GUWAHATI,14
26-03-08,2,AHMEDABAD,14.5
26-03-08,2,RAJKOT,14
26-03-08,2,PANAJI,15
26-03-08,1,SHIMLA,20
26-03-08,1,MANDI,18
26-03-08,1,SRINAGAR,NA
26-03-08,1,JAMMU,18
26-03-08,4,THIRUVANANTHAPURAM,18
26-03-08,4,ERNAKULAM,20
26-03-08,2,BHOPAL,12
26-03-08,2,INDORE,11
26-03-08,3,SHILLONG,15.5
26-03-08,3,AIZAWL,18
26-03-08,3,CUTTACK,13
26-03-08,1,AMRITSAR,14
26-03-08,1,LUDHIANA,15
26-03-08,2,JAIPUR,16
26-03-08,2,JODHPUR,24
26-03-08,4,MADURAI,13
26-03-08,3,KOLKATA,14
26-03-08,1,CHANDIGARH,15
26-03-08,4,PONDICHERRY,15
26-03-08,3,AGARTALA,15
02-04-08,1,DELHI,18
02-04-08,3,CUTTACK,13
02-04-08,3,BHUBANESHWAR,12
02-04-08,2,MUMBAI,16
02-04-08,2,NAGPUR,15.5
02-04-08,3,GUWAHATI,17
02-04-08,4,BANGALORE,12
02-04-08,4,CHENNAI,16
02-04-08,2,AHMEDABAD,13
02-04-08,2,RAJKOT,14
02-04-08,1,HISAR,15
02-04-08,1,KARNAL,13.5
02-04-08,3,PATNA,13
02-04-08,1,AMRITSAR,16
02-04-08,1,LUDHIANA,16
02-04-08,4,THIRUVANANTHAPURAM,19
02-04-08,4,ERNAKULAM,21
02-04-08,4,HYDERABAD,13
02-04-08,4,VIJAYAWADA,10
02-04-08,2,PANAJI,15
02-04-08,1,SHIMLA,20
02-04-08,1,MANDI,18
02-04-08,1,SRINAGAR,NA
02-04-08,1,JAMMU,18
02-04-08,2,BHOPAL,12
02-04-08,2,INDORE,11
02-04-08,3,SHILLONG,15.5
02-04-08,3,AIZAWL,18
02-04-08,2,JAIPUR,16
02-04-08,2,JODHPUR,24
02-04-08,4,MADURAI,13
02-04-08,1,LUCKNOW,13
02-04-08,1,KANPUR,13
02-04-08,3,KOLKATA,14
02-04-08,1,CHANDIGARH,15
02-04-08,4,PONDICHERRY,15
02-04-08,3,AGARTALA,15
06-04-08,1,DELHI,18
06-04-08,1,KANPUR,13
06-04-08,4,HYDERABAD,13
06-04-08,3,CUTTACK,13
06-04-08,1,KARNAL,14
06-04-08,2,PANAJI,16
06-04-08,1,LUCKNOW,13
06-04-08,4,VIJAYAWADA,10
06-04-08,2,MUMBAI,16
06-04-08,4,BANGALORE,14
06-04-08,1,HISAR,15
06-04-08,1,SHIMLA,22
06-04-08,3,BHUBANESHWAR,13
09-04-08,1,DELHI,18
09-04-08,1,LUCKNOW,13
09-04-08,3,SHILLONG,15.5
09-04-08,2,MUMBAI,16
09-04-08,2,BHOPAL,14
09-04-08,3,CUTTACK,13
09-04-08,3,BHUBANESHWAR,12
09-04-08,3,AGARTALA,15
09-04-08,4,BANGALORE,12
09-04-08,1,HISAR,15
09-04-08,1,KARNAL,13.5
09-04-08,4,HYDERABAD,13
09-04-08,4,VIJAYAWADA,10
09-04-08,3,GUWAHATI,17
09-04-08,3,PATNA,13
09-04-08,2,AHMEDABAD,13
09-04-08,2,RAJKOT,14
09-04-08,2,PANAJI,15
09-04-08,1,SHIMLA,20
09-04-08,1,MANDI,18
09-04-08,1,SRINAGAR,NA
09-04-08,1,JAMMU,18
09-04-08,4,THIRUVANANTHAPURAM,19
09-04-08,4,ERNAKULAM,21
09-04-08,2,INDORE,11
09-04-08,2,NAGPUR,15.5
09-04-08,3,AIZAWL,18
09-04-08,1,AMRITSAR,16
09-04-08,1,LUDHIANA,16
09-04-08,2,JAIPUR,16
09-04-08,2,JODHPUR,24
09-04-08,4,CHENNAI,16
09-04-08,4,MADURAI,13
09-04-08,1,KANPUR,13
09-04-08,3,KOLKATA,14
09-04-08,1,CHANDIGARH,15
09-04-08,4,PONDICHERRY,15
16-04-08,1,DELHI,18
16-04-08,2,NAGPUR,15.5
16-04-08,4,BANGALORE,12
16-04-08,2,BHOPAL,14
16-04-08,1,LUCKNOW,13
16-04-08,4,HYDERABAD,13
16-04-08,3,CUTTACK,13
16-04-08,2,MUMBAI,16
16-04-08,1,HISAR,15
16-04-08,4,VIJAYAWADA,10
16-04-08,2,PANAJI,16
16-04-08,1,AMRITSAR,16
16-04-08,1,LUDHIANA,18
16-04-08,2,AHMEDABAD,14.5
16-04-08,2,RAJKOT,14
16-04-08,3,SHILLONG,15.5
16-04-08,4,CHENNAI,16
16-04-08,3,BHUBANESHWAR,12
16-04-08,3,AGARTALA,15
16-04-08,1,KARNAL,13.5
16-04-08,2,JAIPUR,16
16-04-08,3,GUWAHATI,17
16-04-08,3,PATNA,13
16-04-08,1,SHIMLA,20
16-04-08,1,MANDI,18
16-04-08,1,SRINAGAR,NA
16-04-08,1,JAMMU,18
16-04-08,4,THIRUVANANTHAPURAM,19
16-04-08,4,ERNAKULAM,21
16-04-08,2,INDORE,11
16-04-08,3,AIZAWL,18
16-04-08,2,JODHPUR,24
16-04-08,4,MADURAI,13
16-04-08,1,KANPUR,13
16-04-08,3,KOLKATA,14
16-04-08,1,CHANDIGARH,15
16-04-08,4,PONDICHERRY,15
23-04-08,1,HISAR,15
23-04-08,2,RAJKOT,14
23-04-08,2,JAIPUR,16
23-04-08,3,CUTTACK,13
23-04-08,4,THIRUVANANTHAPURAM,21
23-04-08,1,DELHI,18
23-04-08,2,MUMBAI,16
23-04-08,2,NAGPUR,14.5
23-04-08,4,BANGALORE,12.5
23-04-08,3,AGARTALA,15
23-04-08,1,KARNAL,13.5
23-04-08,3,GUWAHATI,14
23-04-08,3,PATNA,13
23-04-08,3,BHUBANESHWAR,12
23-04-08,4,CHENNAI,16
23-04-08,2,AHMEDABAD,14.75
23-04-08,4,HYDERABAD,13
23-04-08,4,VIJAYAWADA,10
23-04-08,2,PANAJI,16
23-04-08,1,SHIMLA,20
23-04-08,1,MANDI,18
23-04-08,1,SRINAGAR,NA
23-04-08,1,JAMMU,18
23-04-08,4,ERNAKULAM,21
23-04-08,2,BHOPAL,14
23-04-08,2,INDORE,11
23-04-08,3,SHILLONG,15.5
23-04-08,3,AIZAWL,18
23-04-08,1,AMRITSAR,16
23-04-08,1,LUDHIANA,18
23-04-08,2,JODHPUR,24
23-04-08,4,MADURAI,13
23-04-08,1,LUCKNOW,13
23-04-08,1,KANPUR,13
23-04-08,3,KOLKATA,14
23-04-08,1,CHANDIGARH,15
23-04-08,4,PONDICHERRY,15
30-04-08,1,CHANDIGARH,19
30-04-08,1,DELHI,18
30-04-08,2,MUMBAI,16
30-04-08,2,NAGPUR,15.5
30-04-08,3,AGARTALA,15
30-04-08,1,KANPUR,13.5
30-04-08,1,HISAR,15
30-04-08,1,SHIMLA,22
30-04-08,4,BANGALORE,12.5
30-04-08,2,PANAJI,16
30-04-08,2,BHOPAL,14
30-04-08,3,BHUBANESHWAR,13
30-04-08,1,AMRITSAR,16
30-04-08,1,LUDHIANA,17
30-04-08,4,HYDERABAD,13
30-04-08,4,VIJAYAWADA,10
30-04-08,3,GUWAHATI,14
30-04-08,3,PATNA,13
30-04-08,2,AHMEDABAD,14.75
30-04-08,2,RAJKOT,14
30-04-08,1,SRINAGAR,NA
30-04-08,1,JAMMU,18
30-04-08,4,THIRUVANANTHAPURAM,21
30-04-08,4,ERNAKULAM,21
30-04-08,2,INDORE,11
30-04-08,3,AIZAWL,18
30-04-08,2,JODHPUR,24
30-04-08,4,CHENNAI,16
30-04-08,4,MADURAI,13
30-04-08,3,KOLKATA,14
30-04-08,4,PONDICHERRY,15
30-04-08,1,KARNAL,13.5
30-04-08,3,SHILLONG,15.5
30-04-08,2,JAIPUR,17
30-04-08,1,LUCKNOW,13
30-04-08,1,MANDI,20
30-04-08,3,CUTTACK,13
07-05-08,4,CHENNAI,15
07-05-08,3,BHUBANESHWAR,12
07-05-08,1,DELHI,18
07-05-08,2,MUMBAI,16
07-05-08,3,KOLKATA,14
07-05-08,2,AHMEDABAD,14.75
07-05-08,2,RAJKOT,13.5
07-05-08,2,JAIPUR,17
07-05-08,2,NAGPUR,15.5
07-05-08,4,HYDERABAD,13
07-05-08,4,VIJAYAWADA,10
07-05-08,3,GUWAHATI,14
07-05-08,2,PANAJI,16
07-05-08,3,PATNA,14
07-05-08,1,HISAR,15
07-05-08,1,KARNAL,13.5
07-05-08,1,SHIMLA,22
07-05-08,1,MANDI,20
07-05-08,1,SRINAGAR,NA
07-05-08,1,JAMMU,18
07-05-08,4,BANGALORE,12.5
07-05-08,4,THIRUVANANTHAPURAM,21
07-05-08,4,ERNAKULAM,21
07-05-08,2,BHOPAL,14
07-05-08,2,INDORE,11
07-05-08,3,SHILLONG,15.5
07-05-08,3,AIZAWL,18
07-05-08,3,CUTTACK,13
07-05-08,1,AMRITSAR,16
07-05-08,1,LUDHIANA,17
07-05-08,2,JODHPUR,24
07-05-08,4,MADURAI,13
07-05-08,1,LUCKNOW,13
07-05-08,1,KANPUR,13.5
07-05-08,1,CHANDIGARH,19
07-05-08,4,PONDICHERRY,15
07-05-08,3,AGARTALA,15
14-05-08,1,DELHI,18
14-05-08,4,HYDERABAD,13
14-05-08,3,PATNA,14
14-05-08,2,AHMEDABAD,14.75
14-05-08,2,RAJKOT,13.5
14-05-08,2,PANAJI,16
14-05-08,1,KANPUR,13.5
14-05-08,1,LUCKNOW,13
14-05-08,2,NAGPUR,15.5
14-05-08,1,HISAR,15
14-05-08,1,KARNAL,13.5
14-05-08,3,AGARTALA,15
14-05-08,2,MUMBAI,16
14-05-08,3,GUWAHATI,15
14-05-08,2,BHOPAL,14
14-05-08,4,VIJAYAWADA,10
14-05-08,3,AIZAWL,18
14-05-08,3,BHUBANESHWAR,12
14-05-08,3,CUTTACK,13
14-05-08,1,AMRITSAR,16
14-05-08,1,LUDHIANA,17
14-05-08,2,JAIPUR,17
14-05-08,2,JODHPUR,24
14-05-08,4,CHENNAI,15
14-05-08,4,MADURAI,13
14-05-08,3,KOLKATA,14
14-05-08,1,CHANDIGARH,19
14-05-08,4,PONDICHERRY,15
14-05-08,1,SHIMLA,22
14-05-08,1,MANDI,20
14-05-08,1,SRINAGAR,NA
14-05-08,1,JAMMU,18
14-05-08,4,BANGALORE,12.5
14-05-08,4,THIRUVANANTHAPURAM,21
14-05-08,4,ERNAKULAM,21
14-05-08,2,INDORE,11
14-05-08,3,SHILLONG,15.5
21-05-08,1,DELHI,18
21-05-08,2,MUMBAI,16
21-05-08,2,NAGPUR,16.5
21-05-08,3,BHUBANESHWAR,13
21-05-08,2,RAJKOT,14
21-05-08,3,GUWAHATI,15
21-05-08,4,THIRUVANANTHAPURAM,22
21-05-08,1,LUCKNOW,13
21-05-08,4,HYDERABAD,13
21-05-08,4,VIJAYAWADA,10
21-05-08,3,PATNA,12
21-05-08,1,HISAR,15
21-05-08,1,KARNAL,13.5
21-05-08,2,BHOPAL,14
21-05-08,2,AHMEDABAD,14.75
21-05-08,2,PANAJI,16
21-05-08,1,SHIMLA,22
21-05-08,1,MANDI,20
21-05-08,1,SRINAGAR,NA
21-05-08,1,JAMMU,18
21-05-08,4,BANGALORE,12.5
21-05-08,4,ERNAKULAM,21
21-05-08,2,INDORE,11
21-05-08,3,SHILLONG,15.5
21-05-08,3,AIZAWL,18
21-05-08,3,CUTTACK,13
21-05-08,1,AMRITSAR,16
21-05-08,1,LUDHIANA,17
21-05-08,2,JAIPUR,17
21-05-08,2,JODHPUR,24
21-05-08,4,CHENNAI,15
21-05-08,4,MADURAI,13
21-05-08,1,KANPUR,13.5
21-05-08,3,KOLKATA,14
21-05-08,1,CHANDIGARH,19
21-05-08,4,PONDICHERRY,15
21-05-08,3,AGARTALA,15
28-05-08,1,CHANDIGARH,19
28-05-08,3,CUTTACK,13
28-05-08,3,BHUBANESHWAR,13
28-05-08,2,JAIPUR,17
28-05-08,1,DELHI,18
28-05-08,2,MUMBAI,16
28-05-08,2,NAGPUR,16.5
28-05-08,2,JODHPUR,25.5
28-05-08,2,AHMEDABAD,14.75
28-05-08,2,RAJKOT,14
28-05-08,4,BANGALORE,14
28-05-08,4,HYDERABAD,13
28-05-08,4,VIJAYAWADA,10
28-05-08,2,BHOPAL,14
28-05-08,3,PATNA,12
28-05-08,1,SHIMLA,22
28-05-08,3,GUWAHATI,15
28-05-08,2,PANAJI,16
28-05-08,1,HISAR,15
28-05-08,1,KARNAL,13.5
28-05-08,1,MANDI,20
28-05-08,1,SRINAGAR,NA
28-05-08,1,JAMMU,18
28-05-08,4,THIRUVANANTHAPURAM,22
28-05-08,4,ERNAKULAM,21
28-05-08,2,INDORE,11
28-05-08,3,SHILLONG,15.5
28-05-08,3,AIZAWL,18
28-05-08,1,AMRITSAR,16
28-05-08,1,LUDHIANA,17
28-05-08,4,CHENNAI,15
28-05-08,4,MADURAI,13
28-05-08,1,LUCKNOW,13
28-05-08,1,KANPUR,13.5
28-05-08,3,KOLKATA,14
28-05-08,4,PONDICHERRY,15
28-05-08,3,AGARTALA,15
04-06-08,3,GUWAHATI,15
04-06-08,3,PATNA,12
04-06-08,2,AHMEDABAD,15.25
04-06-08,2,RAJKOT,14
04-06-08,1,MANDI,20
04-06-08,1,SRINAGAR,NA
04-06-08,1,JAMMU,18
04-06-08,4,THIRUVANANTHAPURAM,NA
04-06-08,4,ERNAKULAM,25
04-06-08,2,BHOPAL,14
04-06-08,2,INDORE,13.5
04-06-08,2,NAGPUR,16.5
04-06-08,3,SHILLONG,15.5
04-06-08,3,AIZAWL,18
04-06-08,1,AMRITSAR,16
04-06-08,1,LUDHIANA,17
04-06-08,2,JAIPUR,17
04-06-08,2,JODHPUR,26
04-06-08,4,CHENNAI,15
04-06-08,4,MADURAI,13
04-06-08,3,KOLKATA,14
04-06-08,1,CHANDIGARH,19
04-06-08,4,PONDICHERRY,15
04-06-08,3,AGARTALA,15
04-06-08,1,KARNAL,14
04-06-08,1,SHIMLA,22
04-06-08,3,CUTTACK,13
04-06-08,1,DELHI,18
04-06-08,1,KANPUR,13
04-06-08,1,LUCKNOW,13
04-06-08,4,HYDERABAD,13
04-06-08,2,MUMBAI,16
04-06-08,3,BHUBANESHWAR,13
04-06-08,2,PANAJI,16
04-06-08,4,VIJAYAWADA,10
04-06-08,4,BANGALORE,14
04-06-08,1,HISAR,15
11-06-08,1,KARNAL,14
11-06-08,3,GUWAHATI,15
11-06-08,1,HISAR,16
11-06-08,1,DELHI,19
11-06-08,1,KANPUR,13
11-06-08,1,LUCKNOW,13
11-06-08,4,BANGALORE,14
11-06-08,3,BHUBANESHWAR,13
11-06-08,2,MUMBAI,16.5
11-06-08,1,MANDI,20.5
11-06-08,1,SHIMLA,22
11-06-08,3,PATNA,12
11-06-08,4,HYDERABAD,13
11-06-08,4,VIJAYAWADA,10
11-06-08,1,AMRITSAR,15
11-06-08,1,LUDHIANA,15
11-06-08,2,NAGPUR,15.5
11-06-08,2,AHMEDABAD,15.25
11-06-08,2,RAJKOT,14
11-06-08,2,PANAJI,16
11-06-08,1,SRINAGAR,NA
11-06-08,1,JAMMU,18
11-06-08,4,THIRUVANANTHAPURAM,NA
11-06-08,4,ERNAKULAM,25
11-06-08,2,BHOPAL,14
11-06-08,2,INDORE,13.5
11-06-08,3,SHILLONG,15.5
11-06-08,3,AIZAWL,18
11-06-08,3,CUTTACK,13
11-06-08,2,JAIPUR,17
11-06-08,2,JODHPUR,26
11-06-08,3,KOLKATA,14
11-06-08,1,CHANDIGARH,19
11-06-08,3,AGARTALA,15
11-06-08,4,MADURAI,15
11-06-08,4,CHENNAI,15
11-06-08,4,PONDICHERRY,15
18-06-08,2,PANAJI,16
18-06-08,1,SHIMLA,22
18-06-08,1,MANDI,20.5
18-06-08,1,SRINAGAR,NA
18-06-08,1,JAMMU,18
18-06-08,4,THIRUVANANTHAPURAM,NA
18-06-08,4,ERNAKULAM,25
18-06-08,2,BHOPAL,14
18-06-08,2,INDORE,13.5
18-06-08,4,BANGALORE,16
18-06-08,3,BHUBANESHWAR,13.5
18-06-08,1,HISAR,16
18-06-08,1,KARNAL,14.5
18-06-08,1,AMRITSAR,15
18-06-08,1,LUDHIANA,15
18-06-08,1,DELHI,19
18-06-08,1,LUCKNOW,14
18-06-08,3,CUTTACK,12.5
18-06-08,4,HYDERABAD,NA
18-06-08,4,VIJAYAWADA,13
18-06-08,3,PATNA,13
18-06-08,3,SHILLONG,15.5
18-06-08,3,AIZAWL,18
18-06-08,2,JAIPUR,17
18-06-08,2,JODHPUR,26
18-06-08,4,CHENNAI,15
18-06-08,4,MADURAI,15
18-06-08,1,KANPUR,13
18-06-08,3,KOLKATA,14
18-06-08,1,CHANDIGARH,19
18-06-08,3,AGARTALA,15
18-06-08,2,AHMEDABAD,16.25
18-06-08,2,RAJKOT,14
18-06-08,4,PONDICHERRY,15
18-06-08,2,MUMBAI,16.5
18-06-08,2,NAGPUR,15.5
18-06-08,3,GUWAHATI,15
25-06-08,2,AHMEDABAD,16.25
25-06-08,2,RAJKOT,14
25-06-08,2,PANAJI,16
25-06-08,1,SRINAGAR,NA
25-06-08,4,THIRUVANANTHAPURAM,NA
25-06-08,4,ERNAKULAM,25
25-06-08,3,AIZAWL,18
25-06-08,2,JAIPUR,17
25-06-08,2,JODHPUR,26
25-06-08,4,CHENNAI,15
25-06-08,4,MADURAI,15
25-06-08,1,KANPUR,13
25-06-08,3,KOLKATA,14
25-06-08,2,MUMBAI,17.5
25-06-08,2,NAGPUR,16
25-06-08,1,JAMMU,21
25-06-08,3,AGARTALA,15
25-06-08,1,HISAR,16
25-06-08,1,KARNAL,14.5
25-06-08,4,BANGALORE,16
25-06-08,3,GUWAHATI,15
25-06-08,1,LUCKNOW,14
25-06-08,3,PATNA,13
25-06-08,1,CHANDIGARH,19
25-06-08,1,MANDI,21.25
25-06-08,1,SHIMLA,22
25-06-08,3,BHUBANESHWAR,13
25-06-08,3,CUTTACK,13
25-06-08,1,DELHI,19
25-06-08,2,BHOPAL,14
25-06-08,3,SHILLONG,15.5
25-06-08,4,HYDERABAD,NA
25-06-08,4,VIJAYAWADA,13
25-06-08,4,PONDICHERRY,15
25-06-08,1,AMRITSAR,16
25-06-08,1,LUDHIANA,15
25-06-08,2,INDORE,13.75
02-07-08,3,BHUBANESHWAR,14
02-07-08,3,CUTTACK,13
02-07-08,4,HYDERABAD,NA
02-07-08,4,VIJAYAWADA,13
02-07-08,3,GUWAHATI,15
02-07-08,3,PATNA,13
02-07-08,2,PANAJI,16
02-07-08,1,SHIMLA,22
02-07-08,1,MANDI,21.25
02-07-08,1,SRINAGAR,NA
02-07-08,1,JAMMU,21
02-07-08,4,THIRUVANANTHAPURAM,NA
02-07-08,4,ERNAKULAM,25
02-07-08,2,BHOPAL,14
